"TeamID","City","School","Yr","Reg","Div","YrID","Wins","Losses"
"1320","Rocky River","Rocky River",2011,9,3,"2011_1320","3","7"
"1620","Warrensville","Warrensville Heights",2011,9,3,"2011_1620","3","7"
"724","Akron","Archbishop Hoban",2011,9,3,"2011_724","1","9"
"262","Sheffield","Brookside",2011,9,3,"2011_262","4","6"
"440","Mantua","Crestwood",2011,9,3,"2011_440","2","8"
"1224","Parma","Padua Franciscan",2011,9,3,"2011_1224","2","8"
"416","Conneaut","Conneaut",2011,9,3,"2011_416","1","9"
"1120","Akron","North",2011,9,3,"2011_1120","1","9"
"1158","Norton","Norton",2011,9,3,"2011_1158","1","9"
"1346","Lakewood","St Edward",2012,1,1,"2012_1346","10","0"
"1354","Cleveland","St Ignatius",2012,1,1,"2012_1354","9","1"
"1440","Willoughby","South",2012,1,1,"2012_1440","10","0"
"1016","Mentor","Mentor",2012,1,1,"2012_1016","9","1"
"692","Warren","Warren G Harding",2012,1,1,"2012_692","9","1"
"1154","North Royalton","North Royalton",2012,1,1,"2012_1154","9","1"
"148","Austintown","Austintown-Fitch",2012,1,1,"2012_148","9","1"
"980","Mayfield","Mayfield",2012,1,1,"2012_980","6","4"
"385","Cleveland Heights","Cleveland Heights",2012,1,1,"2012_385","8","2"
"1146","North Olmsted","North Olmsted",2012,1,1,"2012_1146","7","3"
"540","Euclid","Euclid",2012,1,1,"2012_540","7","3"
"652","Cleveland","Glenville",2012,1,1,"2012_652","8","2"
"270","Lyndhurst","Brush",2012,1,1,"2012_270","7","3"
"1408","Shaker Heights","Shaker Heights",2012,1,1,"2012_1408","8","2"
"1312","Painesville","Riverside",2012,1,1,"2012_1312","7","3"
"248","Broadview Heights","Brecksville-Broadview Heights",2012,1,1,"2012_248","5","5"
"1428","Solon","Solon",2012,1,1,"2012_1428","5","5"
"238","Youngstown","Boardman",2012,1,1,"2012_238","4","6"
"1028","Middleburg Heights","Midpark",2012,1,1,"2012_1028","6","4"
"784","Cleveland","John F Kennedy",2012,1,1,"2012_784","5","5"
"1232","Parma","Parma",2012,1,1,"2012_1232","3","7"
"1588","Parma Heights","Valley Forge",2012,1,1,"2012_1588","3","7"
"1292","Cleveland","Rhodes",2012,1,1,"2012_1292","6","4"
"832","Lakewood","Lakewood",2012,1,1,"2012_832","4","6"
"782","Cleveland","John Adams",2012,1,1,"2012_782","4","6"
"1498","Strongsville","Strongsville",2012,1,1,"2012_1498","2","8"
"483","Youngstown","Youngstown East",2012,1,1,"2012_483","3","7"
"632","Garfield Heights","Garfield Heights",2012,1,1,"2012_632","2","8"
"792","Cleveland","John Marshall",2012,1,1,"2012_792","3","7"
"506","Cleveland","East Technical",2012,1,1,"2012_506","2","8"
"1122","Eastlake","North",2012,1,1,"2012_1122","1","9"
"880","Cleveland","Lincoln West",2012,1,1,"2012_880","0","9"
"1080","Napoleon","Napoleon",2012,10,3,"2012_1080","9","0"
"190","Bellevue","Bellevue",2012,10,3,"2012_190","9","1"
"1578","Urbana","Urbana",2012,10,3,"2012_1578","9","1"
"272","Bryan","Bryan",2012,10,3,"2012_272","10","0"
"224","Columbus","Bishop Watterson",2012,10,3,"2012_224","7","3"
"1240","Sandusky","Perkins",2012,10,3,"2012_1240","9","1"
"526","Elida","Elida",2012,10,3,"2012_526","8","2"
"1314","Caledonia","River Valley",2012,10,3,"2012_1314","8","2"
"1348","Columbus","Columbus St Francis DeSales",2012,10,3,"2012_1348","5","5"
"502","Columbus","Eastmoor Academy",2012,10,3,"2012_502","6","4"
"392","Clyde","Clyde",2012,10,3,"2012_392","6","4"
"748","Columbus","Independence",2012,10,3,"2012_748","6","4"
"286","Delaware","Buckeye Valley",2012,10,3,"2012_286","7","3"
"754","Lewistown","Indian Lake",2012,10,3,"2012_754","6","4"
"1332","Rossford","Rossford",2012,10,3,"2012_1332","6","4"
"482","Columbus","East",2012,10,3,"2012_482","5","5"
"464","Defiance","Defiance",2012,10,3,"2012_464","4","6"
"198","Bellefontaine","Benjamin Logan",2012,10,3,"2012_198","4","6"
"1700","Whitehall","Whitehall-Yearling",2012,10,3,"2012_1700","3","7"
"1598","Vermilion","Vermilion",2012,10,3,"2012_1598","2","8"
"1634","Wauseon","Wauseon",2012,10,3,"2012_1634","3","7"
"1436","Columbus","South",2012,10,3,"2012_1436","4","6"
"188","Bellefontaine","Bellefontaine",2012,10,3,"2012_188","1","8"
"1266","Port Clinton","Port Clinton",2012,10,3,"2012_1266","1","9"
"212","Columbus","Bexley",2012,10,3,"2012_212","2","8"
"1412","Lima","Shawnee",2012,10,3,"2012_1412","2","8"
"332","Columbus","Centennial",2012,10,3,"2012_332","1","9"
"660","St Paris","Graham",2012,10,3,"2012_660","1","9"
"882","Columbus","Linden McKinley",2012,10,3,"2012_882","1","9"
"1012","St Marys","Memorial",2012,10,3,"2012_1012","0","10"
"964","Alliance","Marlington",2012,11,3,"2012_964","8","2"
"1680","Millersburg","West Holmes",2012,11,3,"2012_1680","9","1"
"1488","Steubenville","Steubenville",2012,11,3,"2012_1488","8","2"
"472","Dover","Dover",2012,11,3,"2012_472","8","2"
"666","Granville","Granville",2012,11,3,"2012_666","9","1"
"982","Zanesville","Maysville",2012,11,3,"2012_982","9","1"
"751","Wintersville","Indian Creek",2012,11,3,"2012_751","9","1"
"1264","Poland","Poland Seminary",2012,11,3,"2012_1264","7","3"
"1500","Struthers","Struthers",2012,11,3,"2012_1500","6","4"
"870","Newark","Licking Valley",2012,11,3,"2012_870","7","3"
"1658","Beloit","West Branch",2012,11,3,"2012_1658","6","4"
"1432","Canton","Canton South",2012,11,3,"2012_1432","7","3"
"322","Carrollton","Carrollton",2012,11,3,"2012_322","7","3"
"1252","Philo","Philo",2012,11,3,"2012_1252","7","3"
"1100","New Lexington","New Lexington",2012,11,3,"2012_1100","7","3"
"300","Cambridge","Cambridge",2012,11,3,"2012_300","6","4"
"376","Uhrichsville","Claymont",2012,11,3,"2012_376","6","3"
"788","New Concord","John Glenn",2012,11,3,"2012_788","6","4"
"310","Youngstown","Cardinal Mooney",2012,11,3,"2012_310","3","6"
"1316","Warsaw","River View",2012,11,3,"2012_1316","5","5"
"1046","Minerva","Minerva",2012,11,3,"2012_1046","3","7"
"176","Lisbon","Beaver Local",2012,11,3,"2012_176","2","8"
"500","East Liverpool","East Liverpool",2012,11,3,"2012_500","4","6"
"1416","Shelby","Shelby",2012,11,3,"2012_1416","2","8"
"1420","Thornville","Sheridan",2012,11,3,"2012_1420","4","6"
"1162","Canal Fulton","Northwest",2012,11,3,"2012_1162","2","8"
"282","Rayland","Buckeye Local",2012,11,3,"2012_282","4","6"
"1068","McConnelsville","Morgan",2012,11,3,"2012_1068","2","8"
"830","Hebron","Lakewood",2012,11,3,"2012_830","1","9"
"1392","Salem","Salem",2012,11,3,"2012_1392","0","10"
"402","Dayton","Thurgood Marshall",2012,12,3,"2012_402","9","1"
"132","Kettering","Archbishop Alter",2012,12,3,"2012_132","8","1"
"144","The Plains","Athens",2012,12,3,"2012_144","9","1"
"622","Gallipolis","Gallia Academy",2012,12,3,"2012_622","8","2"
"998","Cincinnati","Archbishop McNicholas",2012,12,3,"2012_998","7","3"
"370","Circleville","Circleville",2012,12,3,"2012_370","6","4"
"1414","Springfield","Shawnee",2012,12,3,"2012_1414","7","3"
"890","Circleville","Logan Elm",2012,12,3,"2012_890","6","4"
"988","Greenfield","McClain",2012,12,3,"2012_988","7","3"
"1744","Cincinnati","Wyoming",2012,12,3,"2012_1744","7","3"
"1518","Cincinnati","Taft",2012,12,3,"2012_1518","7","3"
"1022","Washington Court House","Miami Trace",2012,12,3,"2012_1022","6","4"
"806","Springfield","Kenton Ridge",2012,12,3,"2012_806","6","4"
"1108","New Richmond","New Richmond",2012,12,3,"2012_1108","5","5"
"510","Eaton","Eaton",2012,12,3,"2012_510","6","4"
"762","Jackson","Jackson",2012,12,3,"2012_762","5","5"
"796","Plain City","Jonathan Alder",2012,12,3,"2012_796","4","5"
"658","Goshen","Goshen",2012,12,3,"2012_658","5","5"
"476","Dayton","Dunbar",2012,12,3,"2012_476","5","5"
"1626","Washington Court House","Washington",2012,12,3,"2012_1626","5","5"
"554","Lancaster","Fairfield Union",2012,12,3,"2012_554","2","8"
"892","London","London",2012,12,3,"2012_892","3","7"
"1190","Dayton","Oakwood",2012,12,3,"2012_1190","2","8"
"320","Dayton","Carroll",2012,12,3,"2012_320","2","7"
"1062","Monroe","Monroe",2012,12,3,"2012_1062","2","8"
"752","Cincinnati","Indian Hill",2012,12,3,"2012_752","2","8"
"1002","Dayton","Meadowdale",2012,12,3,"2012_1002","1","8"
"1604","McArthur","Vinton County",2012,12,3,"2012_1604","1","9"
"106","Cincinnati","Aiken",2012,12,3,"2012_106","0","10"
"718","Hillsboro","Hillsboro",2012,12,3,"2012_718","0","10"
"256","Brookfield","Brookfield",2012,13,4,"2012_256","10","0"
"1174","Creston","Norwayne",2012,13,4,"2012_1174","10","0"
"1496","Streetsboro","Streetsboro",2012,13,4,"2012_1496","7","3"
"936","Akron","Manchester",2012,13,4,"2012_936","7","3"
"702","Gates Mills","Hawken",2012,13,4,"2012_702","9","1"
"860","Youngstown","Liberty",2012,13,4,"2012_860","8","2"
"1170","West Salem","Northwestern",2012,13,4,"2012_1170","8","2"
"514","Ashtabula","Edgewood",2012,13,4,"2012_514","6","3"
"170","Beachwood","Beachwood",2012,13,4,"2012_170","7","3"
"1560","Massillon","Tuslaw",2012,13,4,"2012_1560","6","4"
"828","Cortland","Lakeview",2012,13,4,"2012_828","6","4"
"1548","Wooster","Triway",2012,13,4,"2012_1548","7","3"
"226","Sullivan","Black River",2012,13,4,"2012_226","6","4"
"308","Middlefield","Cardinal",2012,13,4,"2012_308","6","4"
"384","Cleveland","Cleveland Central Catholic",2012,13,4,"2012_384","5","5"
"662","Orwell","Grand Valley",2012,13,4,"2012_662","7","3"
"340","Canton","Canton Central Catholic",2012,13,4,"2012_340","4","6"
"914","Rocky River","Lutheran West",2012,13,4,"2012_914","5","5"
"1396","Magnolia","Sandy Valley",2012,13,4,"2012_1396","4","6"
"354","Warren","Champion",2012,13,4,"2012_354","5","5"
"630","Garrettsville","Garfield",2012,13,4,"2012_630","4","6"
"1246","Perry","Perry",2012,13,4,"2012_1246","4","6"
"570","Fairview Park","Fairview",2012,13,4,"2012_570","3","7"
"560","Navarre","Fairless",2012,13,4,"2012_560","3","7"
"1280","Andover","Pymatuning Valley",2012,13,4,"2012_1280","4","6"
"1706","Wickliffe","Wickliffe",2012,13,4,"2012_1706","3","7"
"1210","Orrville","Orrville",2012,13,4,"2012_1210","1","9"
"644","Girard","Girard",2012,13,4,"2012_644","1","9"
"818","Leavittsburg","LaBrae",2012,13,4,"2012_818","1","9"
"1112","Newton Falls","Newton Falls",2012,13,4,"2012_1112","1","9"
"366","Doylestown","Chippewa",2012,13,4,"2012_366","1","9"
"260","Brooklyn","Brooklyn",2012,13,4,"2012_260","0","10"
"218","Columbus","Bishop Hartley",2012,14,4,"2012_218","10","0"
"1214","Ottawa","Ottawa-Glandorf",2012,14,4,"2012_1214","10","0"
"636","Genoa","Genoa Area",2012,14,4,"2012_636","10","0"
"1156","Richwood","North Union",2012,14,4,"2012_1156","10","0"
"620","Galion","Galion",2012,14,4,"2012_620","9","1"
"220","Columbus","Bishop Ready",2012,14,4,"2012_220","7","2"
"380","Lorain","Clearview",2012,14,4,"2012_380","7","3"
"1574","Upper Sandusky","Upper Sandusky",2012,14,4,"2012_1574","7","3"
"804","Kenton","Kenton",2012,14,4,"2012_804","6","4"
"1184","Oak Harbor","Oak Harbor",2012,14,4,"2012_1184","7","3"
"534","Elyria","Elyria Catholic",2012,14,4,"2012_534","6","4"
"746","Huron","Huron",2012,14,4,"2012_746","6","4"
"1212","Tontogany","Otsego",2012,14,4,"2012_1212","6","4"
"1710","Willard","Willard",2012,14,4,"2012_1710","4","6"
"508","Pemberville","Eastwood",2012,14,4,"2012_508","5","5"
"518","Milan","Edison",2012,14,4,"2012_518","6","4"
"1206","Ontario","Ontario",2012,14,4,"2012_1206","6","4"
"1650","Wellington","Wellington",2012,14,4,"2012_1650","4","6"
"1168","Springfield","Northwestern",2012,14,4,"2012_1168","5","5"
"166","Lima","Bath",2012,14,4,"2012_166","5","5"
"808","La Grange","Keystone",2012,14,4,"2012_808","5","5"
"1136","Springfield","Northeastern",2012,14,4,"2012_1136","4","6"
"712","Sparta","Highland",2012,14,4,"2012_712","5","5"
"378","Bellville","Clear Fork",2012,14,4,"2012_378","3","7"
"820","Millbury","Lake",2012,14,4,"2012_820","4","6"
"466","Delta","Delta",2012,14,4,"2012_466","2","8"
"676","Springfield","Greenon",2012,14,4,"2012_676","1","9"
"1596","Van Wert","Van Wert",2012,14,4,"2012_1596","1","9"
"606","Fostoria","Fostoria",2012,14,4,"2012_606","0","10"
"1236","Paulding","Paulding",2012,14,4,"2012_1236","0","10"
"1506","Swanton","Swanton",2012,14,4,"2012_1506","0","10"
"1344","St Clairsville","St Clairsville",2012,15,4,"2012_1344","10","0"
"760","Ironton","Ironton",2012,15,4,"2012_760","6","3"
"794","Johnstown","Johnstown-Monroe",2012,15,4,"2012_794","8","2"
"1048","Minford","Minford",2012,15,4,"2012_1048","8","2"
"1256","Piketon","Piketon",2012,15,4,"2012_1256","8","2"
"758","Gnadenhutten","Indian Valley",2012,15,4,"2012_758","6","4"
"232","Carroll","Bloom-Carroll",2012,15,4,"2012_232","5","5"
"294","Cadiz","Harrison Central",2012,15,4,"2012_294","7","3"
"1752","Chillicothe","Zane Trace",2012,15,4,"2012_1752","4","6"
"362","Chesapeake","Chesapeake",2012,15,4,"2012_362","5","5"
"968","Martins Ferry","Martins Ferry",2012,15,4,"2012_968","5","5"
"1568","Chillicothe","Unioto",2012,15,4,"2012_1568","5","5"
"114","Amanda","Amanda-Clearcreek",2012,15,4,"2012_114","3","7"
"556","Proctorville","Fairland",2012,15,4,"2012_556","5","5"
"706","Heath","Heath",2012,15,4,"2012_706","4","6"
"1652","Wellston","Wellston",2012,15,4,"2012_1652","4","6"
"1008","Pomeroy","Meigs",2012,15,4,"2012_1008","3","7"
"1000","Byesville","Meadowbrook",2012,15,4,"2012_1000","3","7"
"426","Coshocton","Coshocton",2012,15,4,"2012_426","2","8"
"1558","Zoarville","Tuscarawas Valley",2012,15,4,"2012_1558","3","7"
"519","Richmond","Edison",2012,15,4,"2012_519","2","8"
"1636","Waverly","Waverly",2012,15,4,"2012_1636","2","8"
"816","Bidwell","River Valley",2012,15,4,"2012_816","2","8"
"1584","Utica","Utica",2012,15,4,"2012_1584","1","9"
"1268","Portsmouth","Portsmouth",2012,15,4,"2012_1268","1","9"
"1566","Belmont","Union Local",2012,15,4,"2012_1566","1","9"
"1150","Johnstown","Northridge",2012,15,4,"2012_1150","2","8"
"1458","South Point","South Point",2012,15,4,"2012_1458","1","9"
"1166","McDermott","Northwest",2012,15,4,"2012_1166","0","10"
"1690","Zanesville","West Muskingum",2012,15,4,"2012_1690","0","10"
"388","Clarksville","Clinton-Massie",2012,16,4,"2012_388","10","0"
"1676","Williamsport","Westfall",2012,16,4,"2012_1676","9","1"
"1176","Norwood","Norwood",2012,16,4,"2012_1176","9","1"
"164","Batavia","Batavia",2012,16,4,"2012_164","10","0"
"369","Cincinnati","Cincinnati Hills Christian Academy",2012,16,4,"2012_369","9","1"
"582","Franklin","Bishop Fenwick",2012,16,4,"2012_582","8","2"
"1042","West Milton","Milton-Union",2012,16,4,"2012_1042","8","2"
"920","Cincinnati","Madeira",2012,16,4,"2012_920","9","1"
"1421","Cincinnati","Shroder",2012,16,4,"2012_1421","8","2"
"318","Carlisle","Carlisle",2012,16,4,"2012_318","8","2"
"264","Brookville","Brookville",2012,16,4,"2012_264","6","4"
"1644","Waynesville","Waynesville",2012,16,4,"2012_1644","7","3"
"228","Blanchester","Blanchester",2012,16,4,"2012_228","6","4"
"352","Dayton","Chaminade-Julienne",2012,16,4,"2012_352","6","4"
"158","Hamilton","Badin",2012,16,4,"2012_158","5","5"
"1590","Germantown","Valley View",2012,16,4,"2012_1590","4","6"
"1134","Cincinnati","North College Hill",2012,16,4,"2012_1134","6","4"
"672","Jamestown","Greeneview",2012,16,4,"2012_672","4","5"
"1524","North Bend","Taylor",2012,16,4,"2012_1524","5","5"
"924","Middletown","Madison",2012,16,4,"2012_924","4","6"
"1284","Reading","Reading",2012,16,4,"2012_1284","4","6"
"490","Lees Creek","East Clinton",2012,16,4,"2012_490","3","7"
"208","Bethel","Bethel-Tate",2012,16,4,"2012_208","2","7"
"1235","Dayton","Ponitz Tech",2012,16,4,"2012_1235","1","8"
"382","Batavia","Clermont Northeastern",2012,16,4,"2012_382","1","9"
"588","Cincinnati","Finneytown",2012,16,4,"2012_588","1","9"
"1148","Dayton","Northridge",2012,16,4,"2012_1148","1","9"
"1272","Camden","Preble Shawnee",2012,16,4,"2012_1272","0","10"
"1322","St Bernard","Roger Bacon",2012,16,4,"2012_1322","0","10"
"812","Kirtland","Kirtland",2012,17,5,"2012_812","10","0"
"624","Sugarcreek","Garaway",2012,17,5,"2012_624","10","0"
"446","Cuyahoga Heights","Cuyahoga Heights",2012,17,5,"2012_446","9","1"
"436","Columbiana","Crestview",2012,17,5,"2012_436","10","0"
"1378","Louisville","St Thomas Aquinas",2012,17,5,"2012_1378","9","1"
"182","Bellaire","Bellaire",2012,17,5,"2012_182","8","2"
"1580","Youngstown","Ursuline",2012,17,5,"2012_1580","6","4"
"598","Beverly","Fort Frye",2012,17,5,"2012_598","8","2"
"1010","Campbell","Memorial",2012,17,5,"2012_1010","6","4"
"1460","North Lima","South Range",2012,17,5,"2012_1460","7","3"
"1063","Woodsfield","Monroe Central",2012,17,5,"2012_1063","7","3"
"408","Columbiana","Columbiana",2012,17,5,"2012_408","6","4"
"1456","Salineville","Southern",2012,17,5,"2012_1456","6","4"
"202","Burton","Berkshire",2012,17,5,"2012_202","4","6"
"750","Independence","Independence",2012,17,5,"2012_750","5","5"
"642","Gates Mills","Gilmour Academy",2012,17,5,"2012_642","3","6"
"1096","Newcomerstown","Newcomerstown",2012,17,5,"2012_1096","4","6"
"1570","Hanoverton","United",2012,17,5,"2012_1570","6","4"
"1542","Garfield Heights","Trinity",2012,17,5,"2012_1542","4","6"
"162","Barnesville","Barnesville",2012,17,5,"2012_162","4","6"
"194","Belpre","Belpre",2012,17,5,"2012_194","4","6"
"1478","New Middletown","Springfield",2012,17,5,"2012_1478","4","6"
"284","Old Washington","Buckeye Trail",2012,17,5,"2012_284","4","6"
"1630","Atwater","Waterloo",2012,17,5,"2012_1630","3","7"
"356","Bedford","St Peter Chanel",2012,17,5,"2012_356","3","7"
"456","Lisbon","David Anderson",2012,17,5,"2012_456","2","8"
"504","East Palestine","East Palestine",2012,17,5,"2012_504","2","8"
"1328","Rootstown","Rootstown",2012,17,5,"2012_1328","2","8"
"1418","Sarahsville","Shenandoah",2012,17,5,"2012_1418","0","10"
"874","Lima","Lima Central Catholic",2012,18,5,"2012_874","10","0"
"1172","Northwood","Northwood",2012,18,5,"2012_1172","10","0"
"404","Columbia Station","Columbia",2012,18,5,"2012_404","9","1"
"862","Findlay","Liberty-Benton",2012,18,5,"2012_862","9","1"
"864","Liberty Center","Liberty Center",2012,18,5,"2012_864","8","2"
"134","Archbold","Archbold",2012,18,5,"2012_134","8","2"
"1234","Hamler","Patrick Henry",2012,18,5,"2012_1234","8","2"
"1670","Collins","Western Reserve",2012,18,5,"2012_1670","8","2"
"316","Carey","Carey",2012,18,5,"2012_316","8","2"
"1468","Spencerville","Spencerville",2012,18,5,"2012_1468","8","2"
"1646","Haviland","Wayne Trace",2012,18,5,"2012_1646","9","1"
"1102","New London","New London",2012,18,5,"2012_1102","6","4"
"1400","Attica","Seneca East",2012,18,5,"2012_1400","7","3"
"1532","Defiance","Tinora",2012,18,5,"2012_1532","8","2"
"772","Delphos","Jefferson",2012,18,5,"2012_772","6","4"
"708","Hicksville","Hicksville",2012,18,5,"2012_708","6","4"
"412","Columbus Grove","Columbus Grove",2012,18,5,"2012_412","5","5"
"542","Metamora","Evergreen",2012,18,5,"2012_542","5","5"
"236","Bluffton","Bluffton",2012,18,5,"2012_236","5","5"
"572","Sherwood","Fairview",2012,18,5,"2012_572","6","4"
"1722","Elmore","Woodmore",2012,18,5,"2012_1722","4","6"
"1192","Oberlin","Oberlin",2012,18,5,"2012_1192","6","4"
"732","Bascom","Hopewell-Loudon",2012,18,5,"2012_732","4","6"
"640","Gibsonburg","Gibsonburg",2012,18,5,"2012_640","4","6"
"530","Bloomdale","Elmwood",2012,18,5,"2012_530","4","6"
"1592","Van Buren","Van Buren",2012,18,5,"2012_1592","5","5"
"834","Kansas","Lakota",2012,18,5,"2012_834","2","8"
"950","Castalia","Margaretta",2012,18,5,"2012_950","3","7"
"110","Lafayette","Allen East",2012,18,5,"2012_110","2","8"
"1586","Lucasville","Valley",2012,19,5,"2012_1586","10","0"
"1186","Oak Hill","Oak Hill",2012,19,5,"2012_1186","8","2"
"1696","Wheelersburg","Wheelersburg",2012,19,5,"2012_1696","8","2"
"1742","Bucyrus","Wynford",2012,19,5,"2012_1742","8","2"
"900","Loudonville","Loudonville",2012,19,5,"2012_900","8","2"
"866","Baltimore","Liberty Union",2012,19,5,"2012_866","8","2"
"720","Jeromesville","Hillsdale",2012,19,5,"2012_720","7","3"
"458","Coal Grove","Dawson-Bryant",2012,19,5,"2012_458","6","3"
"1084","Nelsonville","Nelsonville-York",2012,19,5,"2012_1084","7","3"
"410","Gahanna","Columbus Academy",2012,19,5,"2012_410","5","5"
"1300","West Lafayette","Ridgewood",2012,19,5,"2012_1300","6","4"
"498","Howard","East Knox",2012,19,5,"2012_498","5","5"
"614","Fredericktown","Fredericktown",2012,19,5,"2012_614","5","5"
"334","Centerburg","Centerburg",2012,19,5,"2012_334","5","5"
"290","Bucyrus","Bucyrus",2012,19,5,"2012_290","4","6"
"578","Stewart","Federal Hocking",2012,19,5,"2012_578","6","4"
"108","Albany","Alexander",2012,19,5,"2012_108","4","6"
"1426","Smithville","Smithville",2012,19,5,"2012_1426","5","5"
"442","Crooksville","Crooksville",2012,19,5,"2012_442","4","6"
"664","Columbus","Grandview Heights",2012,19,5,"2012_664","5","5"
"1270","West Portsmouth","Portsmouth West",2012,19,5,"2012_1270","4","6"
"434","Ashland","Crestview",2012,19,5,"2012_434","2","8"
"314","Cardington","Cardington-Lincoln",2012,19,5,"2012_314","3","7"
"1072","Mount Gilead","Mount Gilead",2012,19,5,"2012_1072","2","8"
"1304","Rittman","Rittman",2012,19,5,"2012_1304","2","7"
"1318","Ironton","Rock Hill",2012,19,5,"2012_1318","1","9"
"1144","Galion","Northmor",2012,19,5,"2012_1144","2","8"
"204","Sugar Grove","Berne Union",2012,19,5,"2012_204","1","9"
"1640","Apple Creek","Waynedale",2012,19,5,"2012_1640","0","10"
"1624","Massillon","Massillon Washington",2012,2,1,"2012_1624","9","1"
"1704","Toledo","Whitmer",2012,2,1,"2012_1704","10","0"
"650","Canton","GlenOak",2012,2,1,"2012_650","8","2"
"730","North Canton","Hoover",2012,2,1,"2012_730","8","2"
"306","Canton","Canton McKinley",2012,2,1,"2012_306","7","2"
"740","Hudson","Hudson",2012,2,1,"2012_740","8","2"
"152","Avon Lake","Avon Lake",2012,2,1,"2012_152","8","2"
"1116","Macedonia","Nordonia",2012,2,1,"2012_1116","7","3"
"586","Findlay","Findlay",2012,2,1,"2012_586","8","2"
"268","Brunswick","Brunswick",2012,2,1,"2012_268","7","3"
"532","Elyria","Elyria",2012,2,1,"2012_532","7","3"
"670","Green","Green",2012,2,1,"2012_670","6","4"
"1606","Wadsworth","Wadsworth",2012,2,1,"2012_1606","6","4"
"350","Twinsburg","Twinsburg",2012,2,1,"2012_350","6","4"
"764","Massillon","Jackson",2012,2,1,"2012_764","5","5"
"1512","Sylvania","Sylvania Southview",2012,2,1,"2012_1512","6","4"
"244","Toledo","Bowsher",2012,2,1,"2012_244","6","4"
"124","Whitehouse","Anthony Wayne",2012,2,1,"2012_124","5","5"
"1244","Massillon","Perry",2012,2,1,"2012_1244","4","6"
"1482","Toledo","Start",2012,2,1,"2012_1482","5","5"
"1492","Stow","Stow-Munroe Falls",2012,2,1,"2012_1492","3","7"
"1360","Toledo","St John's Jesuit",2012,2,1,"2012_1360","4","6"
"444","Cuyahoga Falls","Cuyahoga Falls",2012,2,1,"2012_444","3","7"
"1486","Amherst","Steele",2012,2,1,"2012_1486","2","8"
"894","Lorain","Lorain",2012,2,1,"2012_894","2","8"
"1006","Medina","Medina",2012,2,1,"2012_1006","2","8"
"1608","Toledo","Waite",2012,2,1,"2012_1608","2","8"
"1152","North Ridgeville","North Ridgeville",2012,2,1,"2012_1152","1","9"
"394","Coldwater","Coldwater",2012,20,5,"2012_394","10","0"
"1504","Cincinnati","Summit Country Day",2012,20,5,"2012_1504","10","0"
"430","Covington","Covington",2012,20,5,"2012_430","10","0"
"1688","West Liberty","West Liberty-Salem",2012,20,5,"2012_1688","10","0"
"460","Miamisburg","Dayton Christian",2012,20,5,"2012_460","10","0"
"470","New Lebanon","Dixie",2012,20,5,"2012_470","7","3"
"1538","North Lewisburg","Triad",2012,20,5,"2012_1538","8","2"
"1018","Casstown","Miami East",2012,20,5,"2012_1018","7","3"
"1682","West Jefferson","West Jefferson",2012,20,5,"2012_1682","7","3"
"1226","Bainbridge","Paint Valley",2012,20,5,"2012_1226","6","3"
"1260","Marion","Pleasant",2012,20,5,"2012_1260","7","3"
"954","Cincinnati","Mariemont",2012,20,5,"2012_954","5","5"
"544","Milford Center","Fairbanks",2012,20,5,"2012_544","5","5"
"1600","Versailles","Versailles",2012,20,5,"2012_1600","5","5"
"120","Anna","Anna",2012,20,5,"2012_120","5","5"
"1956","Cincinnati","Clark Montessori",2012,20,5,"2012_1956","6","4"
"1082","New Paris","National Trail",2012,20,5,"2012_1082","6","4"
"744","Chillicothe","Huntington",2012,20,5,"2012_744","5","5"
"1004","Mechanicsburg","Mechanicsburg",2012,20,5,"2012_1004","4","6"
"928","London","Madison Plains",2012,20,5,"2012_928","4","6"
"1276","Cincinnati","Purcell Marian",2012,20,5,"2012_1276","3","7"
"206","Tipp City","Bethel",2012,20,5,"2012_206","5","5"
"102","Frankfort","Adena",2012,20,5,"2012_102","3","7"
"524","Marion","Elgin",2012,20,5,"2012_524","4","6"
"1308","Mount Blanchard","Riverdale",2012,20,5,"2012_1308","4","6"
"1712","Williamsburg","Williamsburg",2012,20,5,"2012_1712","3","7"
"1564","West Alexandria","Twin Valley South",2012,20,5,"2012_1564","3","7"
"462","Cincinnati","Deer Park",2012,20,5,"2012_462","1","9"
"1450","Chillicothe","Southeastern",2012,20,5,"2012_1450","1","9"
"1230","Rockford","Parkway",2012,20,5,"2012_1230","0","10"
"1058","Mogadore","Mogadore",2012,21,6,"2012_1058","10","0"
"934","Malvern","Malvern",2012,21,6,"2012_934","9","1"
"786","Warren","John F Kennedy",2012,21,6,"2012_786","9","1"
"1406","Shadyside","Shadyside",2012,21,6,"2012_1406","10","0"
"1668","Berlin Center","Western Reserve",2012,21,6,"2012_1668","8","2"
"1751","Youngstown","Youngstown Christian",2012,21,6,"2012_1751","7","2"
"566","Fairport Harbor","Fairport Harding",2012,21,6,"2012_566","7","3"
"326","Steubenville","Catholic Central",2012,21,6,"2012_326","6","4"
"1044","Mineral Ridge","Mineral Ridge",2012,21,6,"2012_1044","6","4"
"992","McDonald","McDonald",2012,21,6,"2012_992","6","4"
"850","Leetonia","Leetonia",2012,21,6,"2012_850","5","5"
"906","Lowellville","Lowellville",2012,21,6,"2012_906","4","6"
"488","East Canton","East Canton",2012,21,6,"2012_488","5","5"
"418","Bowerston","Conotton Valley",2012,21,6,"2012_418","5","5"
