OHSAA.ID,2018_Full,2017_Full,2016_Full,2015_Full,2014_Full,2013_Full,2012_Full,2011_Full,2010_Full,2009_Full,2008_Full,2007_Full,2018_Main,2017_Main,2016_Main,2015_Main,2014_Main,2013_Main,2012_Main,2011_Main,2010_Main,2009_Main,2008_Main,2007_Main
194,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
494,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
578,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
1036,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
1453,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,IND,IND,IND,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,IND,IND,IND
1454,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
1540,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
1628,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL - HOCK,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
108,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
144,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,SEOAL - NORTH,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,SEOAL
816,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,OVAC,OVAC,OVAC,OVAC,OVAC,OVAC,OVAC,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,OVAC,OVAC,OVAC,OVAC,OVAC,OVAC,OVAC
1008,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
1084,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
1604,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
1652,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL - OHIO,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL,TRI VAL
104,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,LKE ERIE - ERIE,LKE ERIE - ERIE,LKE ERIE - ERIE,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,LKE ERIE,LKE ERIE,LKE ERIE
116,UNKWN,UNKWN,SBAAC - AMER,SBAAC - AMER,SBAAC - AMER,SBAAC - AMER,SBAAC - AMER,SBAAC - AMER,SBAAC - AMER,FAVC - CARD,FAVC - CARD,FAVC - CARD,UNKWN,UNKWN,SBAAC,SBAAC,SBAAC,SBAAC,SBAAC,SBAAC,SBAAC,FAVC,FAVC,FAVC
258,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,COL CITY - NORTH,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY,COL CITY
344,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN
356,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,N COAST - WHITE,N COAST - WHITE,N COAST - WHITE,N COAST - WHITE,N COAST - WHITE,N COAST - WHITE,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,N COAST,N COAST,N COAST,N COAST,N COAST,N COAST
358,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,IND,IND,STL VAL,STL VAL,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,IND,IND,STL VAL,STL VAL
480,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,SENATE,SENATE,SENATE,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,SENATE,SENATE,SENATE
626,UNKWN,UNKWN,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,UNKWN,UNKWN,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY
646,UNKWN,UNKWN,ECC,ECC,ECC,ECC,ECC,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,FAVC - BUCK,UNKWN,UNKWN,ECC,ECC,ECC,ECC,ECC,FAVC,FAVC,FAVC,FAVC,FAVC
667,UNKWN,UNKWN,UNKWN,MIA VAL - GRAY,MIA VAL,MIA VAL,MIA VAL,MIA VAL,IND,IND,MIA VAL,MIA VAL,UNKWN,UNKWN,UNKWN,MIA VAL,MIA VAL,MIA VAL,MIA VAL,MIA VAL,IND,IND,MIA VAL,MIA VAL
695,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN
769,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN
800,UNKWN,UNKWN,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,UNKWN,UNKWN,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY,AKR CITY
848,UNKWN,UNKWN,UNKWN,UNKWN,NE,NE,NE,NE,NE,NE,NE,E SUBURB,UNKWN,UNKWN,UNKWN,UNKWN,NE,NE,NE,NE,NE,NE,NE,E SUBURB
858,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,TOL CITY,TOL CITY,TOL CITY,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,TOL CITY,TOL CITY,TOL CITY
896,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN
960,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,NWCC,NWCC,NWCC,NWCC,NWCC,NWCC,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,NWCC,NWCC,NWCC,NWCC,NWCC,NWCC
1028,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,SW,SW,SW,SW,SW,SW,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,SW,SW,SW,SW,SW,SW
1124,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,GWOC - CENTRAL,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,GWOC
1282,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN
1296,IND,IND,NORTH 10,NORTH 10,NORTH 10,MOAC - BLUE,MOAC - BLUE,MOAC - BLUE,MOAC - BLUE,MOAC - BLUE,MOAC - BLUE,MOAC - BLUE,IND,IND,NORTH 10,NORTH 10,NORTH 10,MOAC,MOAC,MOAC,MOAC,MOAC,MOAC,MOAC
1356,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,E SUBURB,E SUBURB,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,E SUBURB,E SUBURB
1362,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL,OH VAL
1386,UNKWN,UNKWN,SAN BAY - RIVER,SAN RIVR,SAN RIVR,IND,IND,IND,NWCC,NWCC,MIDLAND,MIDLAND,UNKWN,UNKWN,SAN BAY,SAN RIVR,SAN RIVR,IND,IND,IND,NWCC,NWCC,MIDLAND,MIDLAND
1434,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,SENATE,SENATE,SENATE,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,SENATE,SENATE,SENATE
1438,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,GWOC - CENTRAL,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,GWOC
1462,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,LKE ERIE - ERIE,LKE ERIE - ERIE,LKE ERIE - ERIE,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,LKE ERIE,LKE ERIE,LKE ERIE
1530,UNKWN,UNKWN,UNKWN,UNKWN,PAC 8,PAC 8,PAC 8,PAC 8,PAC 8,PAC 8,PAC 8,PAC 7,UNKWN,UNKWN,UNKWN,UNKWN,PAC 8,PAC 8,PAC 8,PAC 8,PAC 8,PAC 8,PAC 8,PAC 7
1728,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN
1748,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,MET BUCK,NWCC,NWCC,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,MET BUCK,NWCC,NWCC
9015,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND,IND
270,W RSRV,W RSRV,W RSRV,W RSRV,NOC - LAKE,NOC - LAKE,NOC - LAKE,NOC - LAKE,NOC - LAKE,NOC - LAKE,NOC - LAKE,NOC - LAKE,W RSRV,W RSRV,W RSRV,W RSRV,NOC,NOC,NOC,NOC,NOC,NOC,NOC,NOC
360,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER
802,W RSRV,W RSRV,W RSRV,W RSRV,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,CHGN VAL - CHGN,W RSRV,W RSRV,W RSRV,W RSRV,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL,CHGN VAL
922,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER
980,W RSRV,W RSRV,W RSRV,W RSRV,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - RIVER,NOC - VAL,NOC - VAL,NOC - RIVER,NOC - RIVER,W RSRV,W RSRV,W RSRV,W RSRV,NOC,NOC,NOC,NOC,NOC,NOC,NOC,NOC
1122,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER
1312,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER
1440,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,W RSRV,W RSRV,W RSRV,W RSRV,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER,PREMIER
366,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL
450,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL
720,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL
1170,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL
1174,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL
1304,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL
1426,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL
1640,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL,WCAL
166,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
330,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
464,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
526,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
804,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
1012,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
1214,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
1412,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
1596,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
1616,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL,WBL
122,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
130,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
206,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
246,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
430,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
602,XC,XC,NWCC,NWCC,NWCC,NWCC,NWCC,MET BUCK,MET BUCK,MET BUCK,IND,IND,XC,XC,NWCC,NWCC,NWCC,NWCC,NWCC,MET BUCK,MET BUCK,MET BUCK,IND,IND
1018,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
1054,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
1082,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
1546,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
1562,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
1564,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC,XC
1502,TOL AREA,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,TOL AREA,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN
1201,OCC - CARD,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,OCC,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN,UNKWN
