OHSAA.ID,HyTek,Div.2017,Reg.2017,Conf.2017,ConfSub.2017,County,lon,lat,Enrollment,Mascot,Public,OHSAA.Dist,City,OHSAA.Tourn,OHSAA.Full,AJ.Name,Color1,Color2,Color3,Helm.Left,Helm.Right,Best.Name,Fan50_ID,GenArea,StadID,Surface,Capacity,Stadium,usHOUSE,ohHOUSE,ohSENATE,MaxPreps,Div.2018,Reg.2018,Conf.2018,ConfSub.2018,Yappi,oh_helm,maxpreps_ugly,OHSAA.Address
640,GIB,6,22,TOL AREA,TOL AREA,sandusky,-83.3227473,41.3757422,129,Golden Bears,Public,Northwest,Gibsonburg,GIBSONBURG,GIBSONBURG,Gibsonburg,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Gibsonburg-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Gibsonburg-2013_R.png",Gibsonburg,team516,northwestern,2224,Grass,"2,262",Gibsonburg Football Stadium,US House 4,OH House 88,OH Senate 26,"gibsonburg-golden-bears-(gibsonburg,oh)",6,22,SAN BAY,SAN BAY - RIVER,gibsonburg_gibsonburg,gibsonburg,3af360aa-2bd1-4433-b4d4-111b38b7176b,"740 S MAIN ST, GIBSONBURG, OH 43431-9591"
642,GMGA,5,17,IND,IND,cuyahoga,-81.4361232,41.5031933,150,Lancers,Private,NE Lakes,Gates Mills,GATES MILLS GILMOUR ACAD.,GILMOUR ACADEMY,Gates Mills Gilmour Academy,BLUE,GRAY,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Gilmour-2013--L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Gilmour-2013--R.png",Gilmour Academy,team484,northeastern,1526,Artificial Turf,"1,800",Gilmour Stadium,US House 14,OH House 6,OH Senate 24,"gilmour-academy-lancers-(gates-mills,oh)",5,17,N COAST,N COAST - WHITE,gilmour_academy_gates_mills,gilmour-academy,5d225637-2435-4774-96c4-7e7124504d76,"34001 CEDAR RD, GATES MILLS, OH 44040-9355"
644,GIR,4,13,ALL AMER,ALL AMER - BLUE,trumbull,-80.6928512,41.1714003,255,Indians,Public,NE Inland,Girard,GIRARD,GIRARD,Girard,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Girard-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Girard-2017_R.png",Girard,team366,northeastern,1557,Artificial Turf,"4,000",Arrowhead Stadium,US House 13,OH House 63,OH Senate 32,"girard-indians-(girard,oh)",4,13,ALL AMER,ALL AMER - BLUE,girard_girard,girard,f43607a6-81c1-42f6-be68-82785fadae64,"1244 Shannon Rd., GIRARD, OH 44420-2722"
646,CIGE,NA,NA,UNKWN,UNKWN,clermont,-84.26263,39.086533,468,Trojans,Public,Southwest,Cincinnati,CIN. GLEN ESTE,GLEN ESTE,Cincinnati Glen Este,PURPLE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/GlenEste-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/GlenEste-2016_R.png",Cin. Glen Este,NA,southwestern,1812,Artificial Turf,"1,867",Glen Este Trojans Stadium,US House 2,OH House 65,OH Senate 14,NA,NA,NA,UNKWN,UNKWN,glen_este_cincinnati,glen-este,e6d828eb-d1ba-4ddb-86e4-cba10becd3a6,"4342 GLEN ESTE-WITHAMSVILLE ROAD, CINCINNATI, OH 45245"
650,CGL,1,1,FEDERAL,FEDERAL,stark,-81.3499963,40.8690729,724,Golden Eagles,Public,NE Inland,Canton,CANTON GLENOAK,GLENOAK,Canton GlenOak,FOREST GREEN,VEGAS GOLD,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/GlenOak-2014_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/GlenOak-2014_R.png",Canton Glenoak,team034,northeastern,1510,Artificial Turf,"6,000",Bob Commings Field at GlenOak Stadium,US House 7,OH House 48,OH Senate 29,"glenoak-golden-eagles-(canton,oh)",1,1,FEDERAL,FEDERAL,glenoak_canton,glenoak,b18b5d05-adf2-4e00-853f-b86c2f91b556,"1801 SCHNEIDER ST NE, CANTON, OH 44721-3349"
652,CLG,3,10,SENATE,SENATE,cuyahoga,-81.606617,41.5390043,317,Tarblooders,Public,NE Lakes,Cleveland,CLE. GLENVILLE,GLENVILLE,Cleveland Glenville,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Glenville-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Glenville-2013_R.png",Cle. Glenville,team004,northeastern,1520,Artificial Turf,"1,378","Robert ""Bump"" Taylor Field",US House 11,OH House 10,OH Senate 21,"glenville-tarblooders-(cleveland,oh)",3,10,SENATE,SENATE,glenville_cleveland,glenville,d7997a93-ced0-4bab-9b0d-7dc7bc9d87c6,"650 E 113TH ST, CLEVELAND, OH 44108-2603"
658,GOS,3,12,SBAAC,SBAAC - AMER,clermont,-84.1570538,39.2279397,337,Warriors,Public,Southwest,Goshen,GOSHEN,GOSHEN,Goshen,RED,GRAY,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Goshen-2016_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Goshen-2016_R.png",Goshen,team341,southwestern,1977,Artificial Turf,"4,641",Jim Brown Stadium,US House 2,OH House 65,OH Senate 14,"goshen-warriors-(goshen,oh)",3,11,SBAAC,SBAAC - AMER,goshen_goshen,goshen,6996eba9-1800-4a3f-9c7e-bd86ea7b9e74,"6707 Goshen Rd., Goshen, OH 45122"
660,SPG,4,16,CBC,CBC - MD RV,champaign,-83.9088435,40.1221591,230,Falcons,Public,Southwest,St Paris,ST. PARIS GRAHAM LOCAL,GRAHAM LOCAL,St Paris Graham Local,BLACK,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Graham-2015_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Graham-2015_R.png",Graham Local,team288,southwestern,1805,Grass,"2,900",Dallas Stadium,US House 4,OH House 85,OH Senate 12,"graham-local-falcons-(st-paris,oh)",4,16,CBC,CBC - MD RV,graham_local_st_paris,graham,ea90f7f7-3800-4662-b01b-8b65cabc6c70,"7800 W ST RTE 36, ST PARIS, OH 43072-9496"
662,OGV,5,17,NE,NE,ashtabula,-80.872887,41.545775,166,Mustangs,Public,NE Lakes,Orwell,ORWELL GRAND VALLEY,GRAND VALLEY,Orwell Grand Valley,BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/GrandValley_2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/GrandValley_2013_R.png",Grand Valley,team494,northeastern,1910,Grass,"1,982",Mustang Stadium,US House 14,OH House 64,OH Senate 32,"grand-valley-mustangs-(orwell,oh)",5,17,NE,NE,grand_valley_orwell,grand-valley,1e1b080f-617f-43d9-bde6-f07d5412e0a3,"111 GRAND VALLEY AVE WEST, Suite C, ORWELL, OH 44076"
664,COGH,6,23,MID ST,MID ST - OHIO,franklin,-83.048374,39.984986,135,Bobcats,Public,Central,Columbus,GRANDVIEW HTS.,GRANDVIEW HEIGHTS,Columbus Grandview Heights,NAVY,WHITE,GRAY,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x136/ohiohshelmets.webs.com/GrandviewHeights-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/GrandviewHeights-2017_R.png",Grandview Hts.,team545,central,2047,Artificial Turf,"1,361",Anderson Field at Bobcat Stadium,US House 3,OH House 18,OH Senate 15,"grandview-heights-bobcats-(columbus,oh)",6,23,MID ST,MID ST - OHIO,grandview_heights_columbus,grandview-heights,f057f8f2-2f0d-4f20-918f-1da3f754c1d5,"1587 WEST THIRD AVENUE, COLUMBUS, OH 43212-2825"
666,GRA,3,11,LICK CNT,LICK CNT - BUCK,licking,-82.525997,40.080762,331,Blue Aces,Public,Central,Granville,GRANVILLE,GRANVILLE,Granville,NAVY,WHITE,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Granville-2016__L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Granville-2016__R.png",Granville,team306,central,2120,Grass,"2,396",Granville Football Stadium,US House 12,OH House 71,OH Senate 31,"granville-blue-aces-(granville,oh)",3,11,LICK CNT,LICK CNT - BUCK,granville_granville,granville,121b824a-45e2-4d10-80c7-9bb60e15ebf9,"248 NEW BURG ST, GRANVILLE, OH 43023-1043"
667,FCC,NA,NA,UNKWN,UNKWN,butler,-84.4989997,39.3686455,85,Cougars,Private,Southwest,Fairfield,FAIRFIELD CIN. CHRISTIAN,CINCINNATI CHRISTIAN,Fairfield Cincinnati Christian,ROYAL BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/CincinnatiChristian-2015_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/CincinnatiChristian-2015_R.png",Cin. Christian,NA,southwestern,NA,NA,NA,NA,US House 8,OH House 52,OH Senate 4,NA,NA,NA,UNKWN,UNKWN,cincinnati_christian_fairfield,cincinnati-christian,2a482b7d-094e-4b27-bc32-88cbd8831b5e,"7474 MORRIS ROAD, Fairfield, OH 45011"
668,FFG,7,27,S OH,S OH - I,scioto,-82.8449796,38.6187555,79,Bobcats,Public,Southeast,Franklin Furnace,FRANKLIN FURNACE GREEN,GREEN,Franklin Furnace Green,Kelly GREEN,WHITE,Black,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x136/ohiohshelmets.webs.com/Green-2016_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Green-2016_R.png",Franklin Furnace Green,team697,southeastern,NA,NA,NA,NA,US House 6,OH House 90,OH Senate 14,"green-bobcats-(franklin-furnace,oh)",7,27,S OH,S OH - I,green_franklin_furnace,green,aec48c0f-33b7-441c-8854-4994b02f8795,"4057 GALLIA PIKE, FRANKLIN FURNACE, OH 45629"
670,GGR,2,5,FEDERAL,FEDERAL,summit,-81.4732769,40.9572573,506,Bulldogs,Public,NE Inland,Green,GREEN,GREEN,Uniontown Green,ORANGE,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Green-2015_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Green-2015_R.png",Green,team039,northeastern,2226,Artificial Turf,"5,458",Green Memorial Stadium,US House 16,OH House 36,OH Senate 28,"green-bulldogs-(uniontown,oh)",2,7,FEDERAL,FEDERAL,green_uniontown,green,8f57c7db-f52a-4a7e-a1ce-256e81024d02,"1474 Boettler Rd., Uniontown, OH 44685"
672,JGR,5,20,OH HRTGE,OH HRTGE,greene,-83.758486,39.657855,169,Rams,Public,Southwest,Jamestown,JAMESTOWN GREENEVIEW,GREENEVIEW,Jamestown Greeneview,RED,BLUE,WHITE,"http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Greeneview-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Greeneview-2017_R.png",Greeneview,team462,southwestern,2293,Grass,"1,500",Premier Health Track at Don Nock Field,US House 10,OH House 74,OH Senate 10,"greeneview-rams-(jamestown,oh)",5,20,OH HRTGE,OH HRTGE,greeneview_jamestown,greeneview,902e089e-c481-4987-8dd4-5670e40a6983,"4710 COTTONVILLE ROAD, JAMESTOWN, OH 45335-1550"
676,SGR,5,20,OH HRTGE,OH HRTGE,clark,-83.89169,39.86905,157,Knights,Public,Southwest,Springfield,SPRINGFIELD GREENON,GREENON,Springfield Greenon,BLACK,WHITE,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x136/ohiohshelmets.webs.com/Greenon-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Greenon-2017_R.png",Springfield Greenon,team284,southwestern,1953,Grass,"2,897",Greenon Stadium,US House 8,OH House 79,OH Senate 10,"greenon-knights-(springfield,oh)",5,18,OH HRTGE,OH HRTGE,greenon_springfield,greenon,6edeb64f-2809-4c9e-876b-ffd366b9c08e,"3950 SOUTH TECUMSEH RD, SPRINGFIELD, OH 45502"
678,GRE,3,12,GWOC,GWOC - NORTH,darke,-84.6327414,40.1145854,315,Green Wave,Public,Southwest,Greenville,GREENVILLE,GREENVILLE,Greenville,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Greenville-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Greenville-2016_R.png",Greenville,team152,southwestern,1840,Artificial Turf,"3,000",Good Samaritan Stadium at Harmon Field,US House 8,OH House 84,OH Senate 12,"greenville-green-wave-(greenville,oh)",3,12,GWOC,GWOC - NORTH,greenville_greenville,greenville,7d9a33ef-7924-414b-a260-c7e139cbc956,"100 GREEN WAVE WAY, GREENVILLE, OH 45331"
680,GCI,1,3,OCC,OCC - OHIO,franklin,-83.0736078,39.8692987,757,Greyhounds,Public,Central,Grove City,GROVE CITY,GROVE CITY,Grove City,CRIMSON,BLUE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/GroveCity-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/GroveCity-2017_R.png",Grove City,team069,central,NA,NA,NA,NA,US House 15,OH House 23,OH Senate 16,"grove-city-greyhounds-(grove-city,oh)",1,3,OCC,OCC - OHIO,grove_city_grove_city,grove-city,220a0a17-2653-4441-af89-c35cf16d95a8,"4665 HOOVER RD, GROVE CITY, OH 43123-9701"
681,GCCÂ ,7,27,MID ST,MID ST - CARD,franklin,-83.0695314,39.8659135,93,Eagles,Private,Central,Grove City,GROVE CITY CHRISTIAN,GROVE CITY CHRISTIAN,Grove City Christian,ROYAL BLUE,BLACK,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/GroveCityChristian-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/GroveCityChristian-2017_R.png",Grove City Christian,team698,central,NA,NA,NA,NA,US House 15,OH House 23,OH Senate 16,"grove-city-christian-eagles-(grove-city,oh)",7,27,MID ST,MID ST - CARD,grove_city_christian_grove_city,grove-city-christian,11add39e-5025-4fd5-886f-cc0968bcbace,"4750 HOOVER ROAD, GROVE CITY, OH 43123-8504"
682,GMA,1,3,OCC,OCC - CAP,franklin,-82.8853549,39.8800922,656,Cruisers,Public,Central,Groveport,GROVEPORT-MADISON,GROVEPORT MADISON,Groveport Madison,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Groveport-Madison-2016_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Groveport-Madison-2016_R.png",Groveport Madison,team070,central,2048,Grass,"5,163",Cruisers Stadium,US House 3,OH House 20,OH Senate 3,"groveport-madison-cruisers-(groveport,oh)",1,3,OCC,OCC - CAP,groveport-madison_groveport,groveport-madison,e42eb9ee-c6bf-459b-b258-e14815aecacf,"4475 S HAMILTON RD, GROVEPORT, OH 43125-9561"
685,HAM,1,4,GRTR MIA,GRTR MIA,butler,-84.5801216,39.4247694,1005,Big Blue,Public,Southwest,Hamilton,HAMILTON,HAMILTON,Hamilton,BLUE,WHITE,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Hamilton-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Hamilton-2017_R.png",Hamilton,team103,southwestern,1482,Artificial Turf,0,Virgil Schwarm Stadium,US House 8,OH House 51,OH Senate 4,"hamilton-big-blue-(hamilton,oh)",1,4,GRTR MIA,GRTR MIA,hamilton_hamilton,hamilton,a3776127-fedb-4c60-bf62-773003af494b,"1165 EATON AVE, HAMILTON, OH 45013-1402"
686,COHT,3,11,MID ST,MID ST - BUCK,franklin,-82.9727977,39.8606195,351,Rangers,Public,Central,Columbus,COLS. HAMILTON TOWNSHIP,HAMILTON TOWNSHIP,Columbus Hamilton Township,GREEN,GOLD,NA,"http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/HamiltonTownship-2017_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/HamiltonTownship-2017_R.png",Cols. Hamilton Township,team184,central,2049,Artificial Turf,"3,937",Hamilton Rangers Stadium,US House 15,OH House 20,OH Senate 3,"hamilton-township-rangers-(columbus,oh)",3,11,MID ST,MID ST - BUCK,hamilton_township_columbus,hamilton-township,82259af9-b3a6-43df-8ba4-da693d2904b9,"1105 Rathmell Road, COLUMBUS, OH 43207-5072"
690,MHA,2,8,MOAC,MOAC,marion,-83.0906578,40.5931489,390,Presidents,Public,Central,Marion,MARION HARDING,MARION HARDING,Marion Harding,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/182/crop/0,0,182x137/ohiohshelmets.webs.com/MarionHarding-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/MarionHarding-2015_R.png",Marion Harding,team075,central,1861,Grass,"2,842",Harding Field,US House 4,OH House 86,OH Senate 26,"marion-harding-presidents-(marion,oh)",2,6,MOAC,MOAC,marion_harding_marion,marion-harding,ea096f37-a797-4326-86c6-4980815ae01b,"1500 HARDING HIGHWAY EAST, MARION, OH 43302-5141"
692,WHA,2,5,ALL AMER,ALL AMER - GOLD,trumbull,-80.805421,41.2428076,580,Raiders,Public,NE Inland,Warren,WARREN G. HARDING,WARREN G HARDING,Warren G Harding,GOLD,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/WarrenGHarding_2014__L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/WarrenGHarding_2014__R.png",Warren G Harding,team026,northeastern,1166,Artificial Turf,"15,000",Warren G. Harding Mollenkoff Stadium,US House 13,OH House 64,OH Senate 32,"harding-raiders-(warren,oh)",2,5,ALL AMER,ALL AMER - GOLD,warren_g_harding_warren,warren-g-harding,4b2b3c8e-90b5-4bfd-89ce-b2653b716801,"860 ELM RD NE, WARREN, OH 44483-5195"
694,DHN,7,28,NWCC,NWCC,hardin,-83.6609411,40.7796137,53,Polar Bears,Public,Northwest,Dola,DOLA HARDIN NORTHERN,HARDIN NORTHERN,Dola Hardin Northern,BLACK,GOLD,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/HardinNorthern-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/HardinNorthern-2017_R.png",Hardin Northern,team635,northwestern,2088,Grass,853,Hardin Northern Football Field,US House 5,OH House 83,OH Senate 1,"hardin-northern-polar-bears-(dola,oh)",7,28,NWCC,NWCC,hardin_northern_dola,hardin-northern,859f0c23-b36b-4490-ad9e-0b518ffb7d3f,"11589 STATE ROUTE 81, DOLA, OH 45835-9706"
695,CHC,NA,NA,UNKWN,UNKWN,hamilton,NA,NA,NA,NA,NA,Southwest,Cincinnati,NA,NA,Cincinnati Harmony Community School,NA,NA,NA,http://www.hudsonexplorers.com/OhioHelmetProject/png/harmony.png,NA,Cin. Harmony Community,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UNKWN,UNKWN,harmony_community_cincinnati,NA,NA,NA
696,HAR,2,8,SWOC,SWOC,hamilton,-84.7696394,39.2559035,418,Wildcats,Public,Southwest,Harrison,HARRISON,HARRISON,Harrison,GREEN,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Harrison-2015_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Harrison-2015_R.png",Harrison,team104,southwestern,1991,Grass,"2,539",William Henry Harrison Stadium,US House 1,OH House 29,OH Senate 8,"harrison-wildcats-(harrison,oh)",2,8,SWOC,SWOC,harrison_harrison,harrison,9cb05ee8-3526-44d6-a2a0-6a297e9d0f5e,"9860 WEST RD, HARRISON, OH 45030-1999"
698,PHA,3,9,CHGN VAL,CHGN VAL - CHGN,lake,-81.245853,41.715948,324,Red Raiders,Public,NE Lakes,Painesville,PAINESVILLE HARVEY,HARVEY,Painesville Harvey,RED,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Harvey-2017_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Harvey-2017_R.png",Harvey,team257,northeastern,2112,Artificial Turf,"3,000",Jack Britt Memorial Stadium,US House 14,OH House 60,OH Senate 25,"harvey-red-raiders-(painesville,oh)",3,9,CHGN VAL,CHGN VAL - CHGN,harvey_painesville,harvey,735764c3-e02a-4ed0-9add-2382c90b9d9d,"200 West Walnut Street, PAINESVILLE, OH 44077-3328"
702,GMH,4,13,CHGN VAL,CHGN VAL - VAL,geauga,-81.3907104,41.5303737,191,Hawks,Private,NE Lakes,Gates Mills,GATES MILLS HAWKEN,HAWKEN,Gates Mills Hawken,RED,GRAY,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Hawken-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Hawken-2013_R.png",Hawken,team485,northeastern,1533,Artificial Turf,"1,850",Walton Stadium,US House 14,OH House 76,OH Senate 18,"hawken-hawks-(gates-mills,oh)",5,17,CHGN VAL,CHGN VAL - CHGN,hawken_gates_mills,hawken,98de2eef-12db-45a9-bf33-153ba8f4a92e,"12465 COUNTY LINE RD, GATES MILLS, OH 44040-8002"
704,DHA,1,2,OCC,OCC - CARD,delaware,-83.081082,40.310415,633,Pacers,Public,Central,Delaware,DELAWARE HAYES,DELAWARE HAYES,Delaware Hayes,BLACK,ORANGE,NA,"http://mediaprocessor.websimages.com/width/179/crop/0,0,179x136/ohiohshelmets.webs.com/Hayes-2016_L.png","http://mediaprocessor.websimages.com/width/178/crop/0,0,178x136/ohiohshelmets.webs.com/Hayes-2016_R.png",Delaware Hayes,team063,central,2023,Artificial Turf,"1,696",Cornell Stadium,US House 12,OH House 67,OH Senate 19,"hayes-pacers-(delaware,oh)",1,2,OCC,OCC - CARD,delaware_hayes_delaware,hayes,6b161109-5538-43d7-be1d-9c5baf6e00b1,"289 EUCLID AVE, DELAWARE, OH 43015-1272"
706,HEA,5,19,LICK CNT,LICK CNT - CARD,licking,-82.432204,40.026916,196,Bulldogs,Public,Central,Heath,HEATH,HEATH,Heath,BROWN,ORANGE,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Heath-2013_L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Heath-2013_R.png",Heath,team550,central,2123,Grass,"3,101",Swank Field,US House 12,OH House 71,OH Senate 31,"heath-bulldogs-(heath,oh)",5,19,LICK CNT,LICK CNT - CARD,heath_heath,heath,1a94bc4a-f63a-4a5c-a858-f6f155310f57,"300 LICKING VIEW DR, HEATH, OH 43056-1534"
708,HIC,6,22,GRN MEAD,GRN MEAD,defiance,-84.7461651,41.3016679,119,Aces,Public,Northwest,Hicksville,HICKSVILLE,HICKSVILLE,Hicksville,RED,WHITE,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Hicksville-2017_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Hicksville-2017_R.png",Hicksville,team519,northwestern,2012,Grass,"1,755",Hicksville Aces Stadium,US House 5,OH House 82,OH Senate 1,"hicksville-aces-(hicksville,oh)",6,22,GRN MEAD,GRN MEAD,hicksville_hicksville,hicksville,8ac11f0a-317f-4066-9f5d-1ba5c605edd1,"958 E High St, HICKSVILLE, OH 43526"
710,MHI,2,6,SUBURBAN,SUBURBAN - AMER,medina,-81.742424,41.163824,420,Hornets,Public,NE Inland,Medina,MEDINA HIGHLAND,HIGHLAND,Medina Highland,GREEN,BLACK,NA,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Highland-2015__L.png","http://mediaprocessor.websimages.com/width/180/crop/0,0,180x138/ohiohshelmets.webs.com/Highland-2015__R.png",Medina Highland,team158,northeastern,2178,Artificial Turf,"3,981",Highland Stadium,US House 16,OH House 69,OH Senate 22,"highland-hornets-(medina,oh)",2,7,SUBURBAN,SUBURBAN - AMER,highland_medina,highland,c212df97-10d8-4180-a716-59f863743c71,"4150 RIDGE RD, MEDINA, OH 44256-8620"
712,SHM,4,14,KNX MRRW,KNX MRRW,morrow,-82.7030858,40.3971924,221,Fighting Scots,Public,Central,Sparta,SPARTA HIGHLAND,HIGHLAND,Marengo Highland,RED,BLUE,WHITE,"http://mediaprocessor.websimages.com/width/180/crop/0,0,180x137/ohiohshelmets.webs.com/Highland-2016_L.png","http://mediaprocessor.websimages.com/width/179/crop/0,0,179x137/ohiohshelmets.webs.com/Highland-2016_R.png",Marengo Highland,team408,central,2483,Artificial Turf,"2,206",Fishburn Family Field at Covrette Stadium,US House 12,OH House 87,OH Senate 26,"highland-fighting-scots-(sparta,oh)",4,14,KNX MRRW,KNX MRRW,highland_marengo,sparta-highland,e7ec79cf-bb18-40ca-b289-67527c10a367,"1300 State Route 314, MARENGO, OH 43334"
